TASK,NAME,EMAIL,STATUS,CREATED_AT,UPDATED_AT,DELETED_AT,FILED1,FILED2
"Polycom ViewStation� Adapter H323 Videoconferencing Unit","Sylvia Foulston",12419,5322.14,1938.02,13.99,"Northwest Territories",nH0zHLbfZxnnNZTLBgJ9CZNRoL1kQwcxBmt1N/Tz8j+aEgJDcu6Ou0MWs6yNzCLY9Wrw2uxND/BT+xwgxpUUhqfjWftbcr6r3X9qOw4h4P4o4nCbXSRH0c8/AOKGCwveMAw9RRiql32F3+PEnR/GRMeg1DZpqGE3GIM4gFlmWHH5tH6n2c1aeRcLa93XxfO6iduhOGWgFwIDv7XwuYYwoVXwA5WR3WoEZ7uuXB1btwSL6cn11avdrubGBUA2iqI2LARRIM2Ucse8DQNSgGIlhtp5h1HHEB48npItwzh9Eg2QVOQ2t9WrcNG/g/9mAtSlscZTGmpNxxx0cS5ZZwR2AypBUbgqVOkhRbZXiz0qObtwaQUudisTEXXOZCUXD2Um7F+Xl3MbLGoGkPUW2zt3SVDwgKcEKtJ9fRE2EooywJ8FUzDrFymTkWuWI3nbtjBWGb29X80fvRKD5HB38LITSetOb5Nsvrxz/h61LYH1wVcGdXcXK8AbbkAYWp4ZYcn6XF3xSIs+Dx+d+YLwisRS/K9fz/Vq2KjLrCbqp1hiAIVYt0vq2gdbpJd2PlLxLh25rXH/IuQtvrynly0mPPZF0lMN/v7tIvqYwNp2kZQJ2nYwsVtoE4wRUCPwnbxfqnJPmKsaRwaDA9vcVoUIIEhVsQZurCEIAMU8U7JyDAyRti8=,w+LBS+UR/FnSedNIe8dZhaCCfbT22bfrMbX5AjLTbOM5tGbT54AdqV+5Q8Q6gUYLw37Cgn0jEKElDW7Nsmz1SKdQw1AugpXJ6RVIYS1tvHiYcYjbr1iSINNAz4WCABiObB3iGpE3w20zdC8alunQDCh6vF3JNAtg6Gcehxd63VdwQYKTBcRPC1ArMiaM/SR0U30c8hg2REKFDSbuM95mJusW5X1fMFBPFeL7Idp6FPy6bla3A9vx+i93K+HEvhlROOgQ9LhkZY5PcXZyizhJgr/PXBj6rAZNN/nDb2Gi900/vBYn/6ozbQBW/t+zxNvefDVHs92Ne31dQHGVNPDUYZpwvGgnTn04xL82hcYJu166jdSR99CUnF82lXsVkJqUTQ8olVewyAWaXjWhX3E4tOl/VM5DXr4UH0cDANGr57I+1HRZvveU04hk3GplXiALmYagC/5O/cE3E3Q6Ti3jzZAGSY7ts2Xwdn/ow+gvmi6dN0ZbR0+eNXYyaRv/HtkQKw63jUP52Q8M4qE2ID4iZCFNuY6viBzTkEdU4x8kFxLCs0vaNrnyO7RglptvfmuxAF9aBE4lX/ZC2f/mqnda+3SA6FxLm7YoDlfLyfkxy/NmvvhQVcJZMmJ1JVrXJhQlBrjO2Ys0Ru7etxPq9nYujEAvkZo3cc1xnNajz78qJc8=
"Hon GuestStacker Chair","Eugene Barchas",12485,1068.48,226.67,28.16,"Northwest Territories",tnrflI/4ckkVba+4r8/Z+yQx4YYQMRpYWB6TSw/4auHpCUqkyNPifemc0UurSfE3e0RMnZzj633cnUm1GS58dzCmbInNSQ7ALP1/ImiG3d4m26CpNptnmWPnBaivEL/XFogc8Hmy+cPu7/CpfvYHQBap94/amurdkE3D3zo1qMNaBu+D76f2CTPVIDnzge6WMgwjdAzbN2hT4vz6kRw3s73ehdw043jy/WScm5DHTQrxH05pcFrQbQXH149xEnsrZamP+OQB8tlRCeNLJfLkIY/EaBpBF5kZ8BOmYqq4P2mokvA2ri2cT8Qypnj46XVz+dsDyKgNwR9np45iryoxDtbgIDG9ZWKzPX1i4MfpugtNFq6/wbKip8VigvqP6YtZroyNTHfKa0FS4FflB1j6Kvp/PwNRUVPf/UNi2d087K8+HaZEH19CoS133neq6TY3gSZPPw1p7qcQcBH1CFRogZCikqeM8nav6Szk/I/ib2oJsDMTWx8Ad6vhy/RqwZN+ZJ/qKiL3ckAnjXUclOi9DaiL1plZ8BE+jbQDb6i7iah/npuc9S2ANS/aVu18yunv32o5PDtqgOqRDUE/xfIu4bQZ0HPrygc1BT/jgVe/ALua2qEoKs7rRnLeWG9mT6dld4Pz4eqY+FrrfdV27aFJpDKfFYNyGdaPu/k/BZe8aVM=,rtR7ImFQr79osOUyHtUIDgVKibSBJjOKAs/vrIo3JuAhDjE2HkqGNU+IYJ7x+NljUrF4ze6ni5rW+gHFJuFrIeKuI6a+NfAeoJU7mEQEt9LLUG0zpBppQsjmRjo+Mx7V/3r/SjQCg5tK7boHnmRKJvinJARpBH4lNCU58ulJvVfBdec4W01pMiP6JVUJMLy2sd21VRVffnl7UUHSaoo/MiW4eWd75sxQ/0QLEnVpn2JY++5YjXkSn6p9HFb6L+29IDOQm8O+4mAqNowRzyvGtNTR1jKc2LV1uSrqWMx9xAuG9S4L/fOznTRxk7HE4VP+fXeh7mvhS1nBMmz9aVcUsGODb+esFQPjfTtsR9uRPvzJx0gVGmbMROMY04leEoet50A8TKRhkmKlwrtFOhdDtZlup3RMmFrRRd3MkjaxQwXvM/vGakb/wI7juHQcP4WeitCSbl0DbPh8gueRxMugRW2ACjHA9PibCOe2RTQ6XbSO3/LSiMMtvsVtLS0B3COe0umSJe0iJA+cG/SzuCGWn1o7HwplDB86SjZ3TDYOkL2MkRDBrkt5I3VCGs3JsDoeonGuD7d8+1LbWN8Ds9a0ggKjDMUgQRC3S1ljJ7tPGCnya4782HYOQoLfNhxaoU+LjUyXCWhtaWYRT2X1BDVv9zQrkHe7VP2CROYU5lnxCDM=
"Eldon� Wave Desk Accessories","Jim Radford",12544,-129.01,2.08,5.33,"Northwest Territories",BLwP4AAklC0uqTk7bsOyVvdhLWWFdxGaV3HpLPAVFKipmzib7VO2Pb7KnFXUinFe//GKKIa43b4CvEklXg0cbXXLuPIp9UZ7hv+ciOppKoyQcwmdv6W/0h2aHuGY/pr//QSs+9E/5J1OTdMqm0JlYILD4JP+cFI7KGCFg8jsRPBtSgAMCLv+uXdNpbP19rq7lNj+xoQmgC4sjtdcrkxx1MpVUq58iJ/UJSgTdxWSyi2Chfpni0c28FuppUpClK1mpaX0gEnRcM5PNLn2in0QHDkWXmU+KenlwEijUQVFr9gFeacmsAT6M1yoXlFJmTTcxIK9fG05G6z0tWBpx6QL6SY6NllMbWoeQ22DrsbyoFzW21fzLvZyQf7PcvpWN6rWRG1iBGZ6X1kJ5+rsqfkid7xO1XiY+Kw/TZHJqaGK/eBQBaaIr/RRDuQNMCdEOPPAcRALH3mOdsW/vvCjBBrvbCSpPmFjosfZR6EVQkO6x2K8XNOGMwUxumUPCw0ztBSjnK1tvujTUGFYOoPAFg1LvaG49Lb7QjaHpqtrYieq54UVCmjRDXGyfnOE9pkySNlI3mnaX7mEkjZHXJVNdR97yjzmN5YkOuE+Hicwonz+qoMh0INJVsXHChQRbqqfjKkHUnQLpqh3oI4QGzhcoEHSr2KgKBvoXUA9ZEW5TIkmtfM=,JG4yzUSXJfimzhACZztPcwJY8iECRhBAc/sT4l06k9rxbiBRuUp9RqWMDY2eRi87E55WunmnrDYOsuCLKQWtawjg2oCJIQjIBu5PnmST2ROOnyil6nhdP1s0O0kmfLnJ2IQoHVPVfvedByo8J2aqEM5yJpcE00nRi5722ebQi4JskEmQkcYLUYpjiKv35T5aedHCWhB79UAL/e/D3QIpGXQr2HZIugisGQ6XewzRV1pl6I/1RmXFsVSLddBeCvnTS6iV6X9BzaUFbFSr3fEbfZOtk+qCjO8kROhTZ0Rlts0bO7IkAxbQ6rEYq4V5s5kuhE5X+QcF7zKbvcRAh/xGDUU7yWkSd07JC8tvLsCK7bSFQvJcHmOlzOPIV+woDy0YSmz0EnglDYjcuWBVBRFxY2CfWHe3YIdOHIH8wLYVsBYySGV+Vk+2J7EXWQ0xjzU3r4Zb0SGLsDoXkBs+CC3IjKtPtOAOQsl7zOXRaPd8Y2sBN6QiZVtGLGaRs+e2ACM053jECQL6jsLLTVmfn7yvjl3IeoRLbRpxkh5dlS4Gjaip7Y6iMDNq50cVVRhtyWNIAqx6vDki2oudcbdIePZYp+6ZnYRxEUIQw6rrOQY+vfSWJkSk5zVN3tft/7pJ0PTq6R9xAnwJrj0hFKBm6kHdBAk9JTCYPrf2fIXdsf0xesY=
"Sharp AL-1530CS Digital Copier","Carlos Soltero",12704,1260.51,499.99,24.49,"Northwest Territories",dHsToWH4OBIXjfOp3Ld3NugSjfN1mv1NUf6d/C/rWAgAUU114RFn3IUbzrVZMBcp/9/pxBtEunFKdgrIFnzcGS5IRbk0YFfFAtNzt9kYoo9p/aMxxp/UizKkJJQfWiuwvc/ntJxILeOo6LKYhxfwea2WVAbafh5RYKx2Jp3HFmuFmNaGXrQhuwo8z83DcpAze5wmruzSTA9pyN43w46bElhbNJqtDbhmUgb2KGJ6lM/LE+vFX6xjeeFe6630xholYebWmYIeu3oX24Uw0CwpbJZntYNozpvUyGXUkApKBXlqOhiR5Feq4kCtkXaiCVvsEymMqYTaArWpFSYIAG7MSGO83p2TVbnk+kgTVa207R/qbZJPHHJCx1oEDT82lrwQSJZZF7eiXNyLv21HtYJRru2Y1+7Ydry7B9zbIQsSOMkhiF9Jjp4R8TacuSlNKj4ax1R1XEU6uw9osQoNCue2Bat8u/144urje/r5prg2ldgdOEDxITb6hCFYPe8JLqKQ5HfNGk+oexKulxUK+i/rA+1PVwVI3JQRfjANfTpYCzJq8pJHJwP4oLSIfZqghik9OFGPgSmtTvNJf4Eyg4WET/2p+MmNAXXfQXnqH80uFB+iyK4pcn5ikWB5wL/ViAYoXyxLveJz7m1bGwjUHdxHPXYNm/ptNmEhhj8HzBghJ9Y=,PZr+sEcXP4eJeJMSuYmGkCUit0IoNJCs6d0vVeaVfXzlGUVreyQ4S5ddusxYRwwU4ojj6pdtRJ8KHWYaxHWxiy3ZOqkF2aZd23uRS+Ra1sNmJF8HqpgnEd75S6d1ofOZeHeNyfc5XwB5Q3rCaSDF+UqxjjSlAOweD3ify8B+XVMdGfA9XSfCBP7cVTvB9G/Z5hpusxQZjBgriuSnfS2F8zrYrm9nDqAUYOqBmg3qXjTjg3os6PY0UGwOn9k/NkZzuqEKiyG6SgoCgYiG8zkINCuVM5yfsP3KikkPqtN7nhXRePLJsSo47MJEzN6Cc6mpm/aA4UVQlPQyqQR59szMlM8zVHqdEou+vcE3e33SHgm+aGCIa36k4+qc+kkgSToo79XqK8fqrgtDpLk1Z0D8o6VLbEOm+60rrreS6W2Nd2c8gQxC8GPzKIB1yjluzUW2u984of/00ng6f5IH5mXKLCot9ljrd2L6cocFHUZwUf8XsO/YCRehA/1cUfMVgvdDsjNQQPpbeVkr0E2eV2opG5iZrlADwFy/BL/j3eYjW/HUqbtldV1r8rZx/mTluUZM7VXtXETOIkdgORECwZPndMPM3braRPM8u76Yr/r/XM/CfErqq/1b/atByJHAcxeiUMnHs314x+esuZys5w/N+Gb9URYwz0JyZ5pn4OSE3NI=
"Tennsco Lockers, Gray","Carlos Soltero",12704,-1274.02,20.98,53.03,"Northwest Territories",ZR8CRtyrrwTsqOsIzQbv6TAtDsHgKXLXEKOrKz+88mIPDQAaTLZSTY82p+jV55qHCQx4eEmXcJG/V57zmtwG3JDqeIwAVyPti3Gopm+DVnaUYqX1GKd8Y4+/B3pcpg1MytU8dFJ6UgzW7I+X7v2AHLxE+FFEWSQ+96M4WN89860M/pC7H2yxC65F0cayjAPD3yzeiQRwkNw347amzpBpKSlh+L657venX6KM8/9M9qQ1EKO2NpMzo6sFhWxB7iIFJVw3G/a+YQBg0Mx+xQEuKbKnMf2RpgN+fGCe92DEeliVQg7dVLiy6K/7q/pPz6B7b12+BhZ3kWzgCh/xbv3dLmy4jG4usHP/SEXx2EHUJFf+jGsjjkPLiH5APmAJyPZ0NCwTGBG2Ld0garjoDih04hUHSPKIW3ld42jwR1JMTBKNJswWMPhdx2Th3/rNBd6uVYK+1oauB0XPWz1bG14E+p9qcca04DQAU4F3PMG/TC1hdJN8r1gVJ0axez4Ufb9YxaDpi877c72eReihKzdEnnRzzUBjQNkHrwVWdsqqrIjmJO1hYM1G7jaYZfNMUpjMUBOvId+0g+wChfh7M5at3XBUCDkRxbVQgT4271PPU89LgpTfJtoT+RawSWBBauB+N95ic+gpFL+jlYvOsytuvBM2Agry8Vaz70OcZg5104o=,DcUsNFiSRDInhX5dimqcc5g5GfC7SKBIKfnWUHQOx8xVXOH49TJhJJt20+BgjeF0Bqu3w7FG1l88ObPXPrsU8nYBR/UpaBRfRkFkFmi9wYtVqNPBC8/1VCPa7M9LKr8MNvaZAxkjGe3g2+nVWxOVX1mqzdOh6/EVPYEj0Gg5nQm3/0Eu8lI1hwkgcHIuAIMHH3m/eDnLppJ0hIkN15l2M5N9i0SRhmEjbHQPfQkaYZyVEiv7nzdeprRqNidYJ/CPXK1/IhjhI2cNEWsCSCa2Yl3uDF514p5zUffyL0QxOlSCi3ceXJ7NXK6KkomAevNza+Ur8bjDiGAdcw6tkGWxoR6QIFQP5qxQZCb+3Kew8q8tYLmz0DjMRbnHG0b/ghpoV5m22VOsWd9jlIj6mEq3h42mHkgdFhqjMRdJuEGNgQP2GLpPa7jpD7E71jqTFwM8Gl+gL9P1Ig/JSSq1/CPz1qCJqoO+u86zsCh38sDX+VNz439Yx89gjTLXglToqCvKE/pLuY/QZme7j2y6pXUawCHPl4HcMNrazuNCHMg44JnIOAP52tnHk7uKjMb0KVd3mga30ptSuARJOhCqaeLJszopN2sCrY7kBOwCZDBu/tdvlWw9TaDgZ4mBwUom57hGWdduipghXCQ09F6n02RR1l2pblZ7P5h2YR/fAHw/QZ8=
"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White","Carlos Soltero",12771,-193.44,30.53,19.99,"Northwest Territories",3PWioYtNppYRGRlheRfZh4VmZH3DjMeCbSejL/7CUTJj0L5CZsd0Xy7QUZXQNAcu/ZYwBTfzKgG3/lGPxEk4l5jeNOdayejGYYHj7ce+N/3smBVsI66YKCOK56GinOyMeJf3h9LSk5hcbS7+M+Xy2m95X4TpCDau2ros4NH5HhVlshFi/5WwYM9NuYJy6i8/L/OW03pU6RcwcBVyWyQuDE5uXitvDZuEfcWBkdUqGz8GfKpOckSEBLGhBVF3daOmlwASPmKQa7cmLc8cjfQK5AhuCPDlcG6Or9wgwqmzgDV+aAnwWG7fqx60O3Xw5rWqt2awFyGnO75Mf/jC6Gh7KNjCKyZNCT9I0EA3C1g2Go+3O/TQwVs/9sr6fhq3TjVo9Byz4AFtnSij31Qsg67xI846gqHdU1+F01MBNbT0amqI7aThNHiD7e8RH6y31gaoLKPUYefUAq0v5mo4auh5N+nIELBymxi1PGXgQAk4izlIdcW/iATIEjdRcqdTMAMgP+HHiGD5oLPmkDBICai/3QirYiMR/sQdIhEC6rmQjETNNl+5Xeq3rwbL7BwyxMKcCoXiLnr1m+wM0rHbxfkx0PxLxKzrKr9WcC+fRYZpsFOm9mn42lO+wx29iWSP5tEhk1xzJEcmciZzvGgPPreHDD/UegXzZvS/Lmuv44K5YxY=,fhFPcmw5F2qiI/P3yJMtY0dlBSpmVRZwOWwpE2n4ygf/UxTw4teJjiAL9AU6Fhu0dd3wHSgN8dnEpVCi6fiyBuyE0tPE5OzYOcGYkQNrh95KMGrSnVK8BKvkWZFCmOELHWXd0Hp3bcgIysKBYyPNEJhW83l6ekL2Bs7deB0amxhZJksOvrLpH2+jgGQ1xMUoMJ3TM8fkXuPyTnuygIbijMfF4zYrmefKjACJeeMMLdxKHjoFEjP0rk53NoTCFLZ+C7tILtWqIT8cUPIdjbZzwZ48nJo8eo+j/7qVIjIvMo/U0V3xNmFbCrr46G8XqNAwXG0PZazJKA3SgRqzPttwvCXOAd2Nj64hLH5gNc9psMqb9k50MgGyh9AzOlhVA129jE6VjpMI6ZbTKTf8HiW6yxoWHj46VKQiY5zHFCpzirnsGxEUtOK4Iia5NM2/uS/GZH8Ro5ZAqolRREO4N+kyuEek8hIIghwjUix7Cjp0xSsVRyUfqzfjC9KwFnMYqq9CIbbEOzx/Fb+rTvqtCJYqNQDozr0g/8Pmjw3vrt/q901BiTKdcKH6akr08AsrNvqE9gTdJUy/+uJpx0pvR49XGiivjiKYj2l9McW44GJBlhCdKmqAf9rxPDSLkRtIE7F3dmu8rPiJGac3GE/n2vagSNyJbWuzXKEmwCQi9ySaCv0=
"Newell 323","Carlos Soltero",12771,-43.1,1.68,1.57,"Northwest Territories",IthbQr6kkh4QTTRmTINZndXyyX3lrj5r/N29IbG8HkTdtbG5I7/cnN+421YG+BK0MFjL27aBNZ+OROtGqa0eUD9OpZu/UzXdbf+aySB5f6+CiHEkJpd87oopK9Vu0H/AlwfkMJF1ds/vXTA3ZkcKN5y2YbpURiKHbCIIP8Nc2p4M37j2ry3mXZoHN+ybJJ+qSBXwHDnRW2xROTUadWN/5oNLMPRhVMF1RrLABkmeE0BHdBsn0u+9FcyDhlVNMn+8PJ1VCpOboBgDz1gfDhgwzs5o65XhnZvHPXqBO+2a+F4oxRW2Q05ggvCfS8KPr15jzH3NWiOnhx+MwE4mC3DjXTTsurBVnXEtW0zSkihg64ceo/w8OgZS+Q1XCZZR/vPbIsnyFQqZAT0YWJDo/23524hII9s9ecrd3BeK1eV2f3IyMSVuS+y8bRVv8MaY9Ihtgu+bdLyNHkPUYEF1LgLKIKcPRoEgdAO3AiywFm2Vsay2xjGLN5BY1PzYRKs9I92JKcn1zp8o1l2FVSgb5qpdvCBPwfFjCLMgUZqbmJ/CQsR/ZIXw7GFMFzsRJr7PzCakcl4DVcjRwnjQ45QSRJR5AbLzOlMcWGs2jxl57ou1EHwa9Ue0OtJbfCSlAEsPGY32AyPyUpdfg1zNSSUeIJBTs1ibvpj6gN+3yatL1dWLDEw=,ZPfw3EUfk+mckzNr0Yw1n63GU77BKkFrcMHM/1Ijba0QYmT7SBV3094gs4+90xYfy+6MeN/jxj+FRN7ucz2AolP/8I54yv6ngweE2KRr3nSWctqyBHObDNFh/D56uFYQ/4RJN7BmUdjZ7G6j6DbGExMuTs7ERjlTxKLQ3u7psiANq8Jaano6ftUQ2Q/Bq8tcqXGK4W0qD4VqhJE6U2v1I3NeIKSlt1An8HLA+PzZTXZ1OJXR21a0d/pD3POkc43FgoyDolIicnBbBVOu7EzfIFtYCB4eH1gJqve/xb8vN9LD7ox6FbOct26fuHjKJv0C1yqB5L0UPn+WA/WoU3p6BTxLO5TXOhNMKKuksSBoc+bnDpF3KeHVd4UwnNbvhea0gzCRp2r9Bxz6FhZkEKKApwXGT64MaqlKBxbg0YI6kW6yl4Mz3sr0/aZpipmK0XBd99ZHBPXyX4fHIUzwYEIKFkxlRAIgwUCibUK041xehuD/R9+leNmouidFhBJJTcYnQCxPXLQZGVtTuJDEe698aF8QzVXPWk9QbwGTml4NegfDkwmx+XT2KKsurOszREFEswJ+E77Sm1C5+xF291qpzhfCTrJWo8yk4r6C/RQIKBVlNL1sNlTTfWkQKy3n08clKE2b62NE5uFc+W4JSG6/7D391R2lHZAAFvkeqJIW3Ng=
"Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","Jim Radford",12929,-158.93,270.98,50,"Northwest Territories",sTDTsjru+o8LrbpO2GPps2PtZn8C4riWuDVyzjPtQOPG3NKiJlHGDwkQfM0aMk6+WmK+qbWzEH235hNOD43yB0jWXwkAI3okC9cXSADvEkkSJFCfxa+BYAssTVqDQGSgXTy/oLfXtB/dht+dHg+qeVFiLbpG7EBh9o9ezUTYY51JXaRh1yUSwrEuM7lobCbHbykXERCtdqWqrLX3tPMZ+dhBhx4SmE6qUNRWg9A/F/jjghdtT7c3BRghfFkNvS95xhBmhb+v0lnNcnVBei3fVpPBs+pn0dmjyvqfWAzB6D/SlaICNI0Rv0LvBLvoTuGN4v2ZBAJgFhrbs7W5cfigpU/ljP4kiyzSK7Wx+mesCruUMyio5MVia5kw4mkfM/T9CbL5l9w+JY/HwTv5Kw+1vnpxV7+PSzyJacOKZvIhMPjQQFLzuVv3iBgoLEaVKl1QN982hz14xMK5hCRk3+E8ybrrq/kN6EB9ixCddlqhq4gEs12HKUnTVYRn0djM9GumNUyYbfcZ5WotK88zRnUvOnY35B+J9TfRHqEWHTjoBdfwV6hL9Qmq2NvSXOI6o/TBWvQfTpYUtH26mezyE7AHLRRPXPwzPamGwHJV0WObEDlzqZWtlgd9okqOAtfDq7DJbnqfB7d8D+iwv7itWzbjv/Gvy8wopZYUdiAa0dbO9hM=,2S0pZZNwB2doDHcsCf8eZUPTVHSTXbWkdVX4V/JEBvJI2dT4dwteuPXqN74AZD4RXu1UDPO7j0kbfFEBf3pWdNuZEgLEOZgYtsl85TWb0aS6K6kAS/G34j0rOQnYYBH3Oe77HJyVCGrNZVKVjdqzvM2ErlommogD9DVVrn8WjvmeaKo9HzH39t3nBPRm0dUzw7UMXmPaeVWZnm6VPNGtfO5T9255vAmyUdGcNlbq5lzbM9xX4O08O5IlKBiP6L56HUTbEB5pFloq13vixHlHwNKMeGis2pWyUgJZUD+f40RDdijDwVEtuFT3RHcYz9wvTMEY9urXOZmJfyIQPWjUR8EedC8b3MiAsEq/XYV9T3OG5IzikXCsTS4o6ziCKH1iOvoU+rM8/PyWERF6+aYCpAn0qtvc8ecHO75mpyPUwjmo8bag0F7EWhc+N/1T3ebDVK6csgwQAZAhuFyIyioSiFV31GjXWDEvVqRagFekZhbNu7rSaRWokpDWLmiRy2CeOeC1NcNYnbjs+amvx/cZYyN0R7dkeYCgpJb/BlCQKJExkTGpIeSWKDEYyFEd+2NDNIYVEQkJm4sDorHWlTzk+SljTRADZlTyaRXfD7T3RXhSJKvnRMK6enwACeNiQItIBGAPF28yPVkRVRP4rw5ubTTOtinNArpVfI0sLgDwwe4=
"Spiral Phone Message Books with Labels by Adams","Jim Radford",12929,29.68,4.48,1.22,"Northwest Territories",d61i3le35zqgSbPfm0HGZhFR0pyaa3k/yOj3Jh9D8/+IOLZYrVV0Vp9X6ydASLhamhSeCTdCq0KgBpwwYrOXH0IOeQGpGyXfO1hZEs7BZHVb0Xk3xZWHNJJLo1CUAaPpOhARTAc+VLwZoULreaM+J3KfcTRv6fTDkzIxTUmPrbviJal2EapdnOCUYecW1P10UankFArtWJaaRFLj2MjHqtfwwKnPtXO684WqC40H2hQBvUknzK+5S6EO3ubdrnGPaEYxQ9dV5ELQOR486N3crxRHW8HkMtdVmwwK/tfvH0us4U4OdTrGAeyFOXHW20GK/6FKGXFptZo5YihhOxhUQilAIQLOWgJWKxklZNGLZh9s+KCYWYEuNNTvbDmHMwMA7OquKHx+rIEU8R6g6ubg6mL3vMYw6c6wvYdSd2bwokGzh4I47MgV5sqLsm+SnHcYNbMmOqkKnc3MxreXCgCJszeHwuaaEEQFsT5/n4QiNSZzx/YUMG5sgBintSmQ5x9vtH41889JsQhLSJDTlzGYAx5NWqLPo3oL2IoY3cIEl49DaT+iIXiFX8BOtK/XAiT9g96BB5SheauNy/jG2LkRcYRREMDOLmrpZQFQq1cZqM9b/aknppeY8l7367eLzf6MNyF/KMFbi2kXBZjf1l+nU/V/Zm+F/yMzgdcCdMA/Weo=,s0O6gpgSyv4A1QSCTkeXKkyh5K5IObR1xbZ5kbe3tPiti8y9Zq/33afXAsXlFPh4ZGwqeyqWdphgNN1f6h+ixNpQ+V5a8l2BevbP8dZ6ZPECUMkg7pC6pdnLXsHdurIbX1VLVmqScwAZATWxKq+nXIKoW6NOvBSqjT3Qqp3e+mnJN9WTRCL4a962J6ZdOsXzDtwIMDp0uwkSCP8sY7PXVFNZvRg7qVI6CYNzFuiE04MBABuUk/ievt8vgV6cEqWWwuzi3W8/9egqKhkSTaW+1ncL7m0pAuD1bDF8/MGCIv1rAa+vvtJJQdJAdPLW+ArT/DYiCRHd6eWC16l4PyY24UjWN0gy1kkwYaDrAkP1kilIozLvqQC0T04LUgQ6akTRbhNz70M0ZSxqz4jwCgqxLTA2DTYihKOlOdDVGhZfz6dTYrSVEOXKI2U9EV5ceU5t+YtOzXRecpzGZlLwWcLle8JtKiQFT9nAG6FbCEI13H1dMYxEbsFPu8FeiDs5ETL/xT0p4VMJixU+vwJqu7N+VMk9QCWCFACDmK1F7yB/tgsHXxVznENmP05vliGW2H/+yLAcm6rgGR8rO+hNiyUPr1n5/sDluyxdaE+ZLr5OmttTPuzx6oLbIORQ7sSm2cGYZSclHYYFG1dfoxnee0XyrCPcR9EOMKXpPO4QQ7q55pE=
Crate-A-Files�,"Grant Carroll",13280,-116.76,10.9,7.46,"Northwest Territories",ed0KASDljxtrIGBs6Gv2//LQ35SRTNuzWaW7eicQX5HK06BNdSSkduRqtAA4nvNrtFe6+fBOTd0llTd4OVedNSoxTDCcNpP68ODNhcW+FM7/siIkpkcNGn6cFcWdA3hqbTWQSKwFvLddJXtkA150edB8rrmMIXPfR3g+L10jLkSYTr0TIKRisi9YVWp+4R0FJfFpfjRFgxWaT0xxA2cCEXfvv9T5BOK2ew6Sc0k6Sy85TFiqvfkZqbSBMMg0gftaEBuvuxdEFTxmR89riNIprgGYR9NUavEsxw2PHaEEElwNVSMd02YsmNw2qmCTuz3HX7FFV+qW1p47U0ahYpniRalny3pjfnNp92UaeZxFxsH8UsHI8CFlGlToHDQnvuXumQxKnetD2mNLg81ZripWHBqCUSlp5DXjEzRQTS651eWz9G4KQPo7pxa6ix/4P74EBiebmT/EJds0a8/+Q4L2CPm8KY9fWc/v2LNXh08QKjucwbGXRcM3dAkjH/ViSP3UD2OoijdTDkCNKY+LUVVWYf+NCYqjDMJ4cOIaZ+SqnJQcpIxjJeK/jBknemp87YC7H0VhL2FNiCptXX2X0PqizOSG+EAaTiAoahC4Om8nJ3kU2WvdPvfFIWyM1EHjoxcaITw95OzBPrWhFs3RU/ej+CZNl8qXAIdgG86Io5mBBj4=,wygfyHniJj4dAp3Jl/Xn1d8f9G7V4ds7axmjVi7TRXxQFx//A7yji2s5Q78Vx4TVvLEigLC0BY6+gMkNuWyRjiSfzVLYEPx3E2R/rSbTbGEPpJ3PiUzuae2GUfdt0nSWerq/1kiB6ID+q0HNbp+8Fg9Z28nE51doKQWd8rCRhfhTaNLMlHWynz8KXHL2pyzK1gBpS2BYKEij0LMqNVaGvMOvxbqKsg92JVWRy9Nx5sOn4/62Iq7LoHjVgOvqF4mkav8t4s3fP19M+UcmEeSTRrLNdAqNyaXWfF2wEyxwagw4kwT28GMJMw57LVunG+G7cG4q807zV4sd0nG/h78YfuWCflvxcEiDpWQNslNoVJDSaSzQ/rQt/2se/PKSa8cDE5ocmAGuRq+mqY9haTVT+V1OXRPTg9frKIqi0Y3ZTb477bEziYfwwoZzypl7bpIo9XZ1nzGpZ2KXyErJ6bw6c4ccZnqzY7E/AZ07TfBwpHAChR+mYxsYXh7CEQMJmxTTgcvXk9Au/mK/LWYsbcgWJzhWIYKHGMovjoyEA19bCvCgoCOZuVxg9u5IIAjWpSRwXoBZebBfzHVDd+/UZDb44sX8pCTon5EV6nkcK7pYvRlyHJFuZ8ZzYmNHMsLV51IC13G+5BxDBawf3K54baawF0g6vfvUAISyg1pgf4ySLGQ=
