TASK,NAME,EMAIL,STATUS,CREATED_AT,UPDATED_AT,DELETED_AT,FILED1,FILED2
"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","Doug Bickford",11456,399.37,105.34,24.49,"Northwest Territories",0e391e5085a2c375913fa617d0463641c16581c79e21e489f438f90c17cbd99b,0e391e5085a2c375913fa617d0463641c16581c79e21e489f438f90c17cbd99b
"Avery 487","Carl Jackson",11460,37.79,3.69,0.5,"Northwest Territories",d27ff22ab9848c7858314e6205441536bce38b42aee4d20608ff08392f5b4861,d27ff22ab9848c7858314e6205441536bce38b42aee4d20608ff08392f5b4861
"Bevis Round Conference Table Top & Single Column Base","Brendan Dodson",11495,-144.2,146.34,43.75,"Northwest Territories",c360560d1534a89789339b64515e73bfeebd5643e7c62e35939c935681b443ef,c360560d1534a89789339b64515e73bfeebd5643e7c62e35939c935681b443ef
"GBC Twin Loop� Wire Binding Elements, 9/16"" Spine, Black","Edward Hooks",11911,-14.75,15.22,9.73,"Northwest Territories",1c7bdfe108ddf2cdb7a1f96fa3d07275f0e6bf5becb88dc0336937dd49044c8f,1c7bdfe108ddf2cdb7a1f96fa3d07275f0e6bf5becb88dc0336937dd49044c8f
"Hanging Personal Folder File","Jamie Kunitz",11941,-41.01,15.7,11.25,"Northwest Territories",ee49753e3230035cfc13326e6bfcd28d8e123c8fc999fd3dcd26f6c50f43d84d,ee49753e3230035cfc13326e6bfcd28d8e123c8fc999fd3dcd26f6c50f43d84d
"Bevis Round Conference Table Top, X-Base","Jamie Kunitz",11941,111.52,179.29,29.21,"Northwest Territories",0dd566e8b9441f46cb11d3581fe2ee4648be759427ff3e545b7a1f65b9b9f5ba,0dd566e8b9441f46cb11d3581fe2ee4648be759427ff3e545b7a1f65b9b9f5ba
5125,"Michelle Lonsdale",12096,2332.4,200.99,8.08,"Northwest Territories",e0c886b14837ccb3c781ce7102c7473209a66a153970439e0b74f62cf417b290,e0c886b14837ccb3c781ce7102c7473209a66a153970439e0b74f62cf417b290
"Electrix Halogen Magnifier Lamp","Michelle Lonsdale",12096,2176.19,194.3,11.54,"Northwest Territories",11b06ed25ded9e7d96f95579d10227d47f5515f0ddff3c1ddad766b8034653d5,11b06ed25ded9e7d96f95579d10227d47f5515f0ddff3c1ddad766b8034653d5
"Canon BP1200DH 12-Digit Bubble Jet Printing Calculator","Brendan Dodson",12289,1269.05,120.97,7.11,"Northwest Territories",39b2a23c76d5e5a1f267685898a636ec694fa9f842beec701abe7592b915b348,39b2a23c76d5e5a1f267685898a636ec694fa9f842beec701abe7592b915b348
"Fellowes Black Plastic Comb Bindings","Hunter Glantz",12352,-32.82,5.81,8.49,"Northwest Territories",19e4aa5905ac622f48a32254b455dad7387b66d180fe47467eb59f9610c95b9d,19e4aa5905ac622f48a32254b455dad7387b66d180fe47467eb59f9610c95b9d
"Polycom ViewStation� Adapter H323 Videoconferencing Unit","Sylvia Foulston",12419,5322.14,1938.02,13.99,"Northwest Territories",5ca2bc5999504e65c5f8dbfebae8e76660e0f997c4a45960ac5a81f3819e6e2f,5ca2bc5999504e65c5f8dbfebae8e76660e0f997c4a45960ac5a81f3819e6e2f
"Hon GuestStacker Chair","Eugene Barchas",12485,1068.48,226.67,28.16,"Northwest Territories",d6c0211396da091d6b4a635f8a5e443c021e1e2eea47e160e97000ed673a4f9d,d6c0211396da091d6b4a635f8a5e443c021e1e2eea47e160e97000ed673a4f9d
"Eldon� Wave Desk Accessories","Jim Radford",12544,-129.01,2.08,5.33,"Northwest Territories",a26d224b07882fa3feb7b54826921d9824d190cddc3556e6779154afba873f8d,a26d224b07882fa3feb7b54826921d9824d190cddc3556e6779154afba873f8d
"Sharp AL-1530CS Digital Copier","Carlos Soltero",12704,1260.51,499.99,24.49,"Northwest Territories",5264881928318457b7c8ca9e4448f8d14184d82558cef45e3ea5c8b6a79616bc,5264881928318457b7c8ca9e4448f8d14184d82558cef45e3ea5c8b6a79616bc
"Tennsco Lockers, Gray","Carlos Soltero",12704,-1274.02,20.98,53.03,"Northwest Territories",b6bd2757245f595b1356851137b353da3d939935e1894036126115d516464c5d,b6bd2757245f595b1356851137b353da3d939935e1894036126115d516464c5d
"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White","Carlos Soltero",12771,-193.44,30.53,19.99,"Northwest Territories",98d67c483d9c85435690e01e800f24ff87491bf756daab487fab3b6f7760e2c8,98d67c483d9c85435690e01e800f24ff87491bf756daab487fab3b6f7760e2c8
"Newell 323","Carlos Soltero",12771,-43.1,1.68,1.57,"Northwest Territories",771951d13409154b2d4fb2696d466bbea36976402ab87c7b9f3608f939b66d64,771951d13409154b2d4fb2696d466bbea36976402ab87c7b9f3608f939b66d64
"Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","Jim Radford",12929,-158.93,270.98,50,"Northwest Territories",cf11ae48b593adcfde3ddec47d9a6bcdd5483a10759e9882977547c88f4d7afa,cf11ae48b593adcfde3ddec47d9a6bcdd5483a10759e9882977547c88f4d7afa
"Spiral Phone Message Books with Labels by Adams","Jim Radford",12929,29.68,4.48,1.22,"Northwest Territories",c3363255ec8c3576b69582a95ae7b6fe2fe189e19ac7a915fe4ce613e6f4265e,c3363255ec8c3576b69582a95ae7b6fe2fe189e19ac7a915fe4ce613e6f4265e
Crate-A-Files�,"Grant Carroll",13280,-116.76,10.9,7.46,"Northwest Territories",47bf8337a46cc92c9689a2181743f510be870f2891d2e9b427468dc9aab79cbf,47bf8337a46cc92c9689a2181743f510be870f2891d2e9b427468dc9aab79cbf
"Bell Sonecor JB700 Caller ID","Grant Carroll",13280,-160.95,7.99,5.03,"Northwest Territories",aa4ba96a18405a13f43211d9b64f4e3c0970364d5d4bbc79592f34e9f6b15832,aa4ba96a18405a13f43211d9b64f4e3c0970364d5d4bbc79592f34e9f6b15832
"Holmes 99% HEPA Air Purifier","Skye Norling",13313,-209.61,21.66,13.99,"Northwest Territories",a25e99de95926f6244c6f097fc6d7ddce5f84497c5fc7f672554574a814ae750,a25e99de95926f6244c6f097fc6d7ddce5f84497c5fc7f672554574a814ae750
"Xerox 224","Doug Bickford",13346,-240.83,6.48,8.88,"Northwest Territories",04b6cbb0c65ad0609d895615eb9e1bd838e783fb228b4c5ed58b8417f1e7739d,04b6cbb0c65ad0609d895615eb9e1bd838e783fb228b4c5ed58b8417f1e7739d
"Xerox 1906","Grant Carroll",13702,12.32,35.44,7.5,"Northwest Territories",3088161049d4a4bd103dbd6daad5f637a0175537b20c59c4b446d226eb9e7fdc,3088161049d4a4bd103dbd6daad5f637a0175537b20c59c4b446d226eb9e7fdc
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","Muhammed MacIntyre",13795,-119.08,15.99,13.18,"Northwest Territories",4f1e7f0258c880170b19a8c8c7ac3bb506c90ed26b12b5023b746fc082355e97,4f1e7f0258c880170b19a8c8c7ac3bb506c90ed26b12b5023b746fc082355e97
"Xerox 188","Muhammed MacIntyre",13795,43.35,11.34,5.01,"Northwest Territories",9545d64e96da88ca2ebc0c35ecde60f564fe5db68b64be0105c75fd06ef1b985,9545d64e96da88ca2ebc0c35ecde60f564fe5db68b64be0105c75fd06ef1b985
"Xerox 1932","Muhammed MacIntyre",13795,545.49,35.44,5.09,"Northwest Territories",974a9885ca6fcbe690dc3874277750eeda4aedd955455a87ae239a68b9095380,974a9885ca6fcbe690dc3874277750eeda4aedd955455a87ae239a68b9095380
"GBC Linen Binding Covers","Doug Bickford",14116,-16.07,30.98,11.63,"Northwest Territories",bee213a1cf1703958f7300b28e4db4637c5c6e7154f8ea17d226ca353800d146,bee213a1cf1703958f7300b28e4db4637c5c6e7154f8ea17d226ca353800d146
"GBC Recycled Grain Textured Covers","Doug Bickford",14116,161.48,34.54,14.72,"Northwest Territories",0b2d74048110e2fb409b24969dd47c8251c09ab05b722aaede5e759f768bdfd6,0b2d74048110e2fb409b24969dd47c8251c09ab05b722aaede5e759f768bdfd6
"Sauder Facets Collection Library, Sky Alder Finish","Beth Thompson",14372,-1059.2,170.98,60.49,"Northwest Territories",dbac7b9f87928a4b0c831ad5b7186b473affd22cdf8e2abbc6112935ccb8cdb1,dbac7b9f87928a4b0c831ad5b7186b473affd22cdf8e2abbc6112935ccb8cdb1
"Fellowes Basic 104-Key Keyboard, Platinum","Ralph Knight",14726,-21.48,20.95,4,"Northwest Territories",945b8d22143816a31e79195a65da99f4726d3d78cb951476fabb7397baadad3c,945b8d22143816a31e79195a65da99f4726d3d78cb951476fabb7397baadad3c
"Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection","Carl Jackson",14819,3122.78,207.48,0.99,"Northwest Territories",4366e0038c9f6c468982f900eaeb3ca807f906d80acad39b81e57acd2e76c2a9,4366e0038c9f6c468982f900eaeb3ca807f906d80acad39b81e57acd2e76c2a9
"O'Sullivan 3-Shelf Heavy-Duty Bookcases","Carl Jackson",14819,-478.22,58.14,36.61,"Northwest Territories",b30ec7e518f93c23019dc62d90890d6c87739f32bf65f64b4efb4cac6e49189b,b30ec7e518f93c23019dc62d90890d6c87739f32bf65f64b4efb4cac6e49189b
"G.E. Longer-Life Indoor Recessed Floodlight Bulbs","Dorothy Badders",15106,-14.23,6.64,4.95,"Northwest Territories",aa3eabd5fd615cac0f9056f0571706795cb55dda9c6986d3667754ede139af7c,aa3eabd5fd615cac0f9056f0571706795cb55dda9c6986d3667754ede139af7c
"Panasonic KX-P1150 Dot Matrix Printer","Dorothy Badders",15106,948.79,145.45,17.85,"Northwest Territories",4438b8da39990325aa381cc309695bcdeb451f6013548a2dc56366cda9a8c640,4438b8da39990325aa381cc309695bcdeb451f6013548a2dc56366cda9a8c640
"Newell 327","Dorothy Badders",15106,-6.33,2.21,1.12,"Northwest Territories",c900e3834a314416b051b9fe8e9a58eb1c02378bf01dc0a2d8884d5e40d6a7be,c900e3834a314416b051b9fe8e9a58eb1c02378bf01dc0a2d8884d5e40d6a7be
"Xerox 1893","Delfina Latchford",15108,372.36,40.99,17.48,"Northwest Territories",db187679cc65ac80a63eb5a212a35b7bb52946407e665049c8914358b8b3fbb6,db187679cc65ac80a63eb5a212a35b7bb52946407e665049c8914358b8b3fbb6
"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","Julia West",15205,678.26,243.98,43.32,"Northwest Territories",ada80d9e0ba8854b270a19619d8b8115aa54b722ded6ca85c33cc9c65a4d4ed8,ada80d9e0ba8854b270a19619d8b8115aa54b722ded6ca85c33cc9c65a4d4ed8
"Eldon Radial Chair Mat for Low to Medium Pile Carpets","Julia West",15205,155.72,39.98,9.2,"Northwest Territories",37942ec27157eacb300701a1bac41c065a3153d0da6afaa41cf2e5176a59d83a,37942ec27157eacb300701a1bac41c065a3153d0da6afaa41cf2e5176a59d83a
"DAX Copper Panel Document Frame, 5 x 7 Size","Brad Eason",15591,73.53,12.58,5.16,"Northwest Territories",a75a204b89e0132ed764261e2c95df0588968ff873bf7e5eeedb063fb827d3f5,a75a204b89e0132ed764261e2c95df0588968ff873bf7e5eeedb063fb827d3f5
"O'Sullivan 2-Shelf Heavy-Duty Bookcases","Thomas Seio",15907,-1414.41,48.58,54.11,"Northwest Territories",fc4b28f9719bd568717a8feff6f311c660d8390487473c7b49f869c51233204e,fc4b28f9719bd568717a8feff6f311c660d8390487473c7b49f869c51233204e
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped","Thomas Seio",15907,950.68,105.98,13.99,"Northwest Territories",8df44b7ad20d819c2993180679af69e3ebbc78ebf344b0cf0355d860aaac3bd1,8df44b7ad20d819c2993180679af69e3ebbc78ebf344b0cf0355d860aaac3bd1
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page","Thomas Seio",15907,-5.41,7.04,2.17,"Northwest Territories",3564200458e7f02c58e554cdad058cc422f574ece5f03c230bc43a7185ac3fb0,3564200458e7f02c58e554cdad058cc422f574ece5f03c230bc43a7185ac3fb0
"Memorex Slim 80 Minute CD-R, 10/Pack","Monica Federle",15937,74.07,9.78,1.99,"Northwest Territories",e83cb1692e9ef3f52cc558b3721f18fb89be4b604e796f4a0349282f15b16641,e83cb1692e9ef3f52cc558b3721f18fb89be4b604e796f4a0349282f15b16641
"Aluminum Document Frame","Monica Federle",15937,77.38,12.22,2.85,"Northwest Territories",a7ab6a4a18c0052d388ab475eb46ffa33d03ca62fd6e85d6a37f10017fb026aa,a7ab6a4a18c0052d388ab475eb46ffa33d03ca62fd6e85d6a37f10017fb026aa
"Memorex 80 Minute CD-R Spindle, 100/Pack","Michelle Lonsdale",16039,-118.82,43.98,1.99,"Northwest Territories",d00eb4e916a13e1a2ae2a517ee1ee57f72851926e6c48cba75fe574d6e547fff,d00eb4e916a13e1a2ae2a517ee1ee57f72851926e6c48cba75fe574d6e547fff
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins","Frank Price",16193,6.41,34.76,8.22,"Northwest Territories",b50c7a386f134fa9d26e3d44613fcf455931d89aeb511b5a50350635aa58c2d8,b50c7a386f134fa9d26e3d44613fcf455931d89aeb511b5a50350635aa58c2d8
Accessory36,"Frank Price",16193,-183.68,55.99,5,"Northwest Territories",8fd7071e47bfb396b860693d22a852fc05d4ae219f2d4492189f3bfc89c56766,8fd7071e47bfb396b860693d22a852fc05d4ae219f2d4492189f3bfc89c56766
"Xerox 20","Bryan Davis",16423,-55.13,6.48,6.57,"Northwest Territories",c8244d81fb3f1b1165200b51b25d5152342d715a8d9b4dcb987a8f9cfdee4ee2,c8244d81fb3f1b1165200b51b25d5152342d715a8d9b4dcb987a8f9cfdee4ee2
"Surelock� Post Binders","Don Jones",16451,58.23,30.56,2.99,"Northwest Territories",1aa83666052e60fa82727d7385c6210fa3dcc302cb1f5e4c4e3cda54611c2676,1aa83666052e60fa82727d7385c6210fa3dcc302cb1f5e4c4e3cda54611c2676
"Colorific� Watercolor Pencils","Carlos Soltero",16545,4.45,5.16,0.73,"Northwest Territories",1f165e716df23b24618277891687c7c5027a316d4aa23fc3f530592e61e3467b,1f165e716df23b24618277891687c7c5027a316d4aa23fc3f530592e61e3467b
"*Staples* vLetter Openers, 2/Pack","Carlos Soltero",16545,-3.06,3.68,1.32,"Northwest Territories",31f8a28aa51e165b5653e77ac32811df6cf5db6687f4f3cdf20b74ccdf8d11a6,31f8a28aa51e165b5653e77ac32811df6cf5db6687f4f3cdf20b74ccdf8d11a6
"Hon 4700 Series Mobuis� Mid-Back Task Chairs with Adjustable Arms","Nicole Hansen",16547,1240.25,355.98,58.92,"Northwest Territories",e591ae0d058169d6f0b92b4504309726b0bd4724faa749b7a9d076da5546b8cd,e591ae0d058169d6f0b92b4504309726b0bd4724faa749b7a9d076da5546b8cd
"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","Nicole Hansen",16547,-533.23,218.75,69.64,"Northwest Territories",d841de1acdff582faa5ed181667844254d74eb37a9e7171fe5d86161acc1a821,d841de1acdff582faa5ed181667844254d74eb37a9e7171fe5d86161acc1a821
"Eldon Econocleat� Chair Mats for Low Pile Carpets","Beth Thompson",16706,-1003.58,41.47,34.2,"Northwest Territories",13ef3f67ffc55f8f2e47bf0a6d90aecf4af6cdea0a43986ef1372e3160063345,13ef3f67ffc55f8f2e47bf0a6d90aecf4af6cdea0a43986ef1372e3160063345
"Prang Drawing Pencil Set","Beth Thompson",16706,-4.06,2.78,1.2,"Northwest Territories",ed7919bb7c99c8f05b18ddde11d4c826322775feea16404247d912825679a4f7,ed7919bb7c99c8f05b18ddde11d4c826322775feea16404247d912825679a4f7
T39m,"Beth Thompson",16706,1881.58,155.99,3.9,"Northwest Territories",af6cc3ee15c4340b90c840f6c08ed07595feb163e8a653d79e6265b14461ccc0,af6cc3ee15c4340b90c840f6c08ed07595feb163e8a653d79e6265b14461ccc0
"Xerox 1982","Nicole Hansen",16741,-42.38,22.84,16.87,"Northwest Territories",72ff3b67a876ca2f77f9ac759e6f14e7e7a24471f427c19dd5e27d7e8cf70cac,72ff3b67a876ca2f77f9ac759e6f14e7e7a24471f427c19dd5e27d7e8cf70cac
"Xerox 1924","Carlos Soltero",16932,-120.99,5.78,8.09,"Northwest Territories",513566b803b39d1cca79a3b2611187c91dc22fbc5bebe0d57d86ff3d513052b5,513566b803b39d1cca79a3b2611187c91dc22fbc5bebe0d57d86ff3d513052b5
"Turquoise Lead Holder with Pocket Clip","Carlos Soltero",16932,12.88,6.7,1.56,"Northwest Territories",8c4a1f6f90a8fa60018fb986d363c1850fc2703928b10d391206a4a7224e930e,8c4a1f6f90a8fa60018fb986d363c1850fc2703928b10d391206a4a7224e930e
"Okidata ML395C Color Dot Matrix Printer","Dorothy Badders",17283,-2816.34,1360.14,14.7,"Northwest Territories",b32ace8713638c7195571ea2d2108eebbc6c0fe8c3905085dd6020a721dad497,b32ace8713638c7195571ea2d2108eebbc6c0fe8c3905085dd6020a721dad497
"Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","Muhammed MacIntyre",17286,-541.87,270.98,50,"Northwest Territories",0d55b3336e32ff80bd4bf43eaec11f34f0e08af66d50c1c523890f03b35f302d,0d55b3336e32ff80bd4bf43eaec11f34f0e08af66d50c1c523890f03b35f302d
"Microsoft Internet Keyboard","Muhammed MacIntyre",17409,-158.87,20.97,6.5,"Northwest Territories",4b0bc7bf581747b995a6a2d953140454ed4e3e51f521b32a8f1ff0b4e7ab0679,4b0bc7bf581747b995a6a2d953140454ed4e3e51f521b32a8f1ff0b4e7ab0679
"Xerox 1982","Don Miller",17764,-97.28,22.84,16.87,"Northwest Territories",e227d03b12af9f54b4b1b0f4405dcb5f97f20bf10ea4dfaec04bcd226493fab0,e227d03b12af9f54b4b1b0f4405dcb5f97f20bf10ea4dfaec04bcd226493fab0
"Global Ergonomic Managers Chair","Sylvia Foulston",18080,-80.83,180.98,26.2,"Northwest Territories",247667ae022dbdebf12ee1816867b29763dcbc1c2e48ae218dd0fe65e26ba577,247667ae022dbdebf12ee1816867b29763dcbc1c2e48ae218dd0fe65e26ba577
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum","Becky Castell",18113,-514.32,130.98,30,"Northwest Territories",9cc02d2ee404e756aeee5aebab6777328d4924c2fd3a8b6b8fff09e18298c143,9cc02d2ee404e756aeee5aebab6777328d4924c2fd3a8b6b8fff09e18298c143
"Xerox 1971","Dorothy Wardle",18144,-131.82,4.28,5.17,"Northwest Territories",24890b0243e0d1cbd2a52c96ef366d7e5832aec0272b90a705e51640c448af1a,24890b0243e0d1cbd2a52c96ef366d7e5832aec0272b90a705e51640c448af1a
"Eldon Portable Mobile Manager","Dorothy Wardle",18144,-65.42,28.28,13.99,"Northwest Territories",e38bde39accdadce0349c01129180b66f0a32253d75ea1e486a80497187c4e87,e38bde39accdadce0349c01129180b66f0a32253d75ea1e486a80497187c4e87
Accessory6,"Dorothy Wardle",18144,-250.17,55.99,5,"Northwest Territories",009e049763d2d5ce26e2fb4f1cc2744fa48c46311aa14b9be0ecc133e9dda9f9,009e049763d2d5ce26e2fb4f1cc2744fa48c46311aa14b9be0ecc133e9dda9f9
"Durable Pressboard Binders","Ann Chong",18308,15.73,3.8,1.49,"Northwest Territories",4487c8b21c8099afdf1d0e1b00a947e4194b5ec6e51c1a06dc9c5606d49817b7,4487c8b21c8099afdf1d0e1b00a947e4194b5ec6e51c1a06dc9c5606d49817b7
"Fellowes 17-key keypad for PS/2 interface","Ann Chong",18308,-92.58,30.73,4,"Northwest Territories",38f2e6b32c955e3f037f5595fcb42a718cd84d6e5c246ce9a4db1681f6a855dd,38f2e6b32c955e3f037f5595fcb42a718cd84d6e5c246ce9a4db1681f6a855dd
"StarTAC ST7762","Ann Chong",18308,1465.87,125.99,8.08,"Northwest Territories",ac775c78f30dc8d0824049d214cf59da821b700c102d78977af4e392083f9d19,ac775c78f30dc8d0824049d214cf59da821b700c102d78977af4e392083f9d19
Accessory21,"Clay Rozendal",18887,18.23,20.99,0.99,"Northwest Territories",5141e3440ef3853f2583fb141e9535a6a2f7c6aeb0e8a552a291f20f9ab88fdf,5141e3440ef3853f2583fb141e9535a6a2f7c6aeb0e8a552a291f20f9ab88fdf
"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","Grant Carroll",19010,10951.31,1270.99,19.99,"Northwest Territories",4c4c3dbf21a199530019516a94916810b6618543190106af878b0263ec710563,4c4c3dbf21a199530019516a94916810b6618543190106af878b0263ec710563
"Staples 6 Outlet Surge","Brendan Dodson",19078,-18.19,11.97,4.98,"Northwest Territories",20023bf0546feec5dd54783475d107956deed88d1e6feb2ec5f6926c62aad3cb,20023bf0546feec5dd54783475d107956deed88d1e6feb2ec5f6926c62aad3cb
"Recycled Eldon Regeneration Jumbo File","Carlos Daly",19138,-31.45,12.28,6.13,"Northwest Territories",802fa4977e4a102398952364953fe095f4c5cfa4cc184c0ab8db38c71a5acb6f,802fa4977e4a102398952364953fe095f4c5cfa4cc184c0ab8db38c71a5acb6f
"Verbatim DVD-R 4.7GB authoring disc","Alan Barnes",19655,304.42,39.24,1.99,"Northwest Territories",f766e0085f986b524ee20363938b95a22d8a72699010db7d12fc63b637d9e156,f766e0085f986b524ee20363938b95a22d8a72699010db7d12fc63b637d9e156
"Canon P1-DHIII Palm Printing Calculator","Alan Barnes",19686,-53.08,17.98,8.51,"Northwest Territories",c3794863c02db2598775c78fd2fee5f7f22ed36264b3139eea0ebaa47df1dc97,c3794863c02db2598775c78fd2fee5f7f22ed36264b3139eea0ebaa47df1dc97
"GBC Binding covers","Alan Barnes",19686,12.76,12.95,4.98,"Northwest Territories",34b2a4699d3a909c7f9ba681ed561db17e3a98a6b21118528c1ca1bfae82ea67,34b2a4699d3a909c7f9ba681ed561db17e3a98a6b21118528c1ca1bfae82ea67
"Newell 323","Nicole Hansen",20007,-46.25,1.68,1.57,"Northwest Territories",e33f40917cc0b7b5e4d1b2b28e3181404215551c5327c7059902c141b77aae1f,e33f40917cc0b7b5e4d1b2b28e3181404215551c5327c7059902c141b77aae1f
"Global Stack Chair without Arms, Black","Cari Schnelling",20071,-190.41,25.98,14.36,"Northwest Territories",2cda92803b446cc9b2cd59fb3af2d54d6482f6beed817f56dcb1360ac874e9df,2cda92803b446cc9b2cd59fb3af2d54d6482f6beed817f56dcb1360ac874e9df
"Speediset Carbonless Redi-Letter� 7"" x 8 1/2""","Chad Cunningham",20160,174.89,10.31,1.79,"Northwest Territories",749aa4b53b4097677d2a89f586b060f3b0122ca678c83bf0ee226b2f3e34838e,749aa4b53b4097677d2a89f586b060f3b0122ca678c83bf0ee226b2f3e34838e
"GBC Recycled Regency Composition Covers","Bryan Mills",20263,72.51,59.78,10.29,"Northwest Territories",d0046064277cfada66ee9cdda82ad22859f9e72cc7c93349293fea293f54dc74,d0046064277cfada66ee9cdda82ad22859f9e72cc7c93349293fea293f54dc74
Accessory29,"Bryan Mills",20263,-76.86,20.99,1.25,"Northwest Territories",59e38db87445053b361339137d5eaecb0ec68350f60881cfa50a1a713dfb85fa,59e38db87445053b361339137d5eaecb0ec68350f60881cfa50a1a713dfb85fa
"Newell 323","Adrian Hane",21285,-30.54,1.68,1.57,"Northwest Territories",53924e135d532352702d8b987189baecd7e43d4d85eb5228956f2df4f37d8b16,53924e135d532352702d8b987189baecd7e43d4d85eb5228956f2df4f37d8b16
"SANFORD Major Accent� Highlighters","Adrian Hane",21285,23.82,7.08,2.35,"Northwest Territories",b19ce30d7308d6bfc34af6c4a989b52571da67ed999331aef5996bc59459603d,b19ce30d7308d6bfc34af6c4a989b52571da67ed999331aef5996bc59459603d
"Polycom ViaVideo� Desktop Video Communications Unit","Rick Reed",21383,7416.43,574.74,24.49,"Northwest Territories",219fe01de869b7ae97053917e289b3db63627cca96d7adbf9efbf0337312c8ff,219fe01de869b7ae97053917e289b3db63627cca96d7adbf9efbf0337312c8ff
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set","Heather Kirkland",21607,54.92,36.55,13.89,"Northwest Territories",bbf7dc44fbca277a393ff7d91ab7b88a40096ff75c888001b0c6f369ca27a428,bbf7dc44fbca277a393ff7d91ab7b88a40096ff75c888001b0c6f369ca27a428
Accessory24,"Fred Wasserman",21636,366.51,55.99,3.3,"Northwest Territories",6caf94e0ee90b3adf43990fe878a74edcdea9733e85f1786bc3e851501dfcb8f,6caf94e0ee90b3adf43990fe878a74edcdea9733e85f1786bc3e851501dfcb8f
"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock","Becky Castell",21889,135.79,51.75,19.99,"Northwest Territories",7b6f64fb9f488bf51511b7d891d5ade235b6f1a557cd3c2805208c7f65583f1c,7b6f64fb9f488bf51511b7d891d5ade235b6f1a557cd3c2805208c7f65583f1c
"Recycled Steel Personal File for Standard File Folders","Becky Castell",21889,103.38,55.29,5.08,"Northwest Territories",2c60e344ac4e422fa02db42250a4f8431207074691e972cb04c6227267aedcfb,2c60e344ac4e422fa02db42250a4f8431207074691e972cb04c6227267aedcfb
"Eldon Expressions� Desk Accessory, Wood Pencil Holder, Oak","Beth Thompson",22151,-79.72,9.65,6.22,"Northwest Territories",0d6032d380ca2b514e3822e43ad43391bcf6865a5cfc772161c18f9dc27d27ea,0d6032d380ca2b514e3822e43ad43391bcf6865a5cfc772161c18f9dc27d27ea
Accessory39,"Claudia Miner",22342,-92.96,20.99,3.3,"Northwest Territories",a8f90c40f8c1a51b1fa706130288017f66a7c701fcda7ba0127c47d396129f52,a8f90c40f8c1a51b1fa706130288017f66a7c701fcda7ba0127c47d396129f52
"Bell Sonecor JB700 Caller ID","Jack Lebron",22469,-162.37,7.99,5.03,"Northwest Territories",7c378f033d92cac08d441c2bbb8b52990e46022ae14676e746b5d76e47286028,7c378f033d92cac08d441c2bbb8b52990e46022ae14676e746b5d76e47286028
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","Alan Barnes",22501,7.27,7.64,1.39,"Northwest Territories",73f889379803d76b096f81c97478b8a870ecb94aec82bd5cedf032b721782799,73f889379803d76b096f81c97478b8a870ecb94aec82bd5cedf032b721782799
"GBC Standard Plastic Binding Systems Combs","Carlos Soltero",22532,-11.8,8.85,5.6,"Northwest Territories",9ea9bcffee2066f94be53d6fe78595060b204d0be419f2508e756e676bf73403,9ea9bcffee2066f94be53d6fe78595060b204d0be419f2508e756e676bf73403
"Xerox 1930","Clay Rozendal",23264,-50.82,6.48,6.81,"Northwest Territories",85c72004d1da6a852a722985c1df3ff177007f9308eca0af71a55a4aa157e12f,85c72004d1da6a852a722985c1df3ff177007f9308eca0af71a55a4aa157e12f
"Avery 474","Clay Rozendal",23264,17.99,2.88,0.99,"Northwest Territories",efd2286cc7e1ded950054cf458759ee5611652e6b2a7e3683c28367ee89d91e8,efd2286cc7e1ded950054cf458759ee5611652e6b2a7e3683c28367ee89d91e8
