TASK,NAME,EMAIL,STATUS,CREATED_AT,UPDATED_AT,DELETED_AT,FILED1,FILED2
"Newell 326","Doug Bickford",10535,-0.79,1.76,0.7,"Northwest Territories",TSghWRLvRit8Xag93fPrQAjT/F1EL57oKBLAO8NjNT1mD72hUp9YD52T3kd+Nd3vJIK9QNK/Gfqf0pVCZRAi1AeGu6xaDz3WawpSNO+iVBPO+azD9SfDiJLDz5hHZfU7pYbZHfNOBxdhtBN9T2tywmXeOVwuaHTdrj7VKH6r8j5GdobsnTp/9Zk5dQBOnMuMWMpJ+lDEqv3lGHVG4dVfJLgYlliNXOeiaShaY85OnBeI8QW/wMuGTd4G2esRU5W6QYgjFKNMewgAvZ9OIzEWbbX9YVVuvK+ASsuATIpMnAOSorhcvMEUgrzr1HSGsucCrUf92bq0XSwPTL5O2fwB95H+3SN+oFwhPwRqFYhp/wZDWqIyd792t0yASygAs28t0/W5zgAny0G+ow5zTF+fw4fie6cfg6lvYWl4QsjHWlKMww/9lFrrxs4Y2xrriIGl8Z81KsnQU92nF/wqKPQW6gmL8TtyvOIDPNrSCLPAEZYYEkyj1+yguHTJgI5R38Hms2IjuEgDP1w4HZBmYCF3BnjHZtNiSrWLZwKbDQo+z2VcTSdXKTHPUkHFqTWJFbzCmNVq44DdYLfiB8i/a+BqO6OqaJixkvUEqoiY2p4Wq+z/7R/7+5WoAA/kiFKqh1QPiQv5ZBEEln6CAD+/O041rFHQDU/CKGHGaVwapefRrIg=,aYw63C7+KDNtdr07rFf+RdKBQZuMmTsmfXSUl+cMYuW5eJUOQ7GtjAYl21w4gMOdGvsTfrKvFNFdDHi6VIMPRQDWWTkWuiT3LH91BusCePMAPrqu50mp6sMr1Huz1Nciju6RoUAKqYbMY9j+0Hd8sfGiutQNo9EsB22nbVMDDwHU1vFLFq2RGPbkFQ/AUAkZFGC+zS7zOZpK3PJ/jFHUE8dcD8/nvox5KfPjpYcdtlCfUPqNOP4yAgbUfcD5Al8PbES3M2nGEoRHVBfoAc/SQPr+xaAMtLn0qJzv4Bf3ADp6YVVnt2TLO8mQkyco0RrmDdcUbjWkDjN4B8nr9xO0GOP7iSN1DfK5lxi5kHAnIfIk1qkq9PaEE/Ochu1qGtLq8TwAmg02IjMMvvITHmRELUXxyDE0BHjuf88Dj6b1DlW0mOGt4KEiCeV8dkdF5S8uk6B9KMc5h7ymxDdgIg8iMlmTsDMVEqTxDqOQMxZYsoedeg5qI7XNMx0VX4Cy0Dtw/NfxGK+IN9aF5kIiQ8KtGODYcowxgGiyzIw4JqEcy1XrhBSJmBipre21CFVC1CTYvvTGCKaFmJNRWVlXC6Al7Z9/dXbh8vDl9si+9MeuugaDMuwR6dIEKeI6vF2OqQ/IQIPJGOV/uL+028+tApNRsexoZqwSGFscTUfekWZ/5lk=
"Prismacolor Color Pencil Set","Jamie Kunitz",10789,76.42,19.84,4.1,"Northwest Territories",G3zz+fd6x7NoMv9kv0+lLR6RhRU/JiTbTGlpFWjx/2sg7b632Y7QzBEpzLEWouClZHrHABNjsMdvjo6XIbPNkRKKGBoCYdwvvizpLaksk6oJjahhglgy9PKEk10RzAodMPriHofjZdGSIuUpp+DsDCaLoG5sUS8aMOYxCoOHik0sO7U0FtICh0/9usxdeT/fQSZzO4wi9Vbg37TZUVTiLf/OGQa79oJle2t2vdjySLw2g2i8MrHX+J6OAMa2KNkNQhxd9/1gteqGTgdV2F79l/opwNCtyW5CmFcYlGCj6MUiMJPTFrys+tFpgihHafkLxDUQXI2D0H3PLInZrKSe5Tczf+4yVhVYKUjlMAIAfiPfhTvKcmF9PH+zc4yQXWexLR+hTaSw51XN9KZ+nVROWjqjjpNd39kTYAKpnR/vz5s5dqtQaDlnituDJOgrkEzaty+VitGCTOcqxYE7I2KNLXqo0pGRTnwgc9ZWfdTyeYo6TBLK5PTR5BkY5hHx0CaIxq6Bib7dZcUs31KBbrfaLHiDJ+qBwJhAVNZdHz5p7/V1IrMoYR/pijLk1tszebi1zrvqrXT8QtQngRlf9LwIYZeM8xW5cGBRUFFXLWXsSFlIgv3zLFK912gop9NInnbGg0xf1aEse9eU2neEzpXZqky15NobOpj8Ox85DwgDBYg=,W9L6an9tCVohPZkzeZVZKya0jJjRUEqsP0O2eOG+TLTOoOXLQfydvWjATEsXsHCT5VQGi7Y6UAag/0bjhFtBRBUL/oWKKmihVrQj6aSN7OMLacJhVOO4xwCHaj0zUdAC2io+AjM1y42vp+QTSsQliP/yvvcZ66JiNfTRVMTlDa02SIrdlgWrMPuDSf4FGRcFyKbLr3bJpWVeUTJHE0N+UcF5GcEFULVxCmm00eiO7h3YBNoR8zXFNF/9K0WzMwR380b3yeYwYHaaysg4hK7jTwRCGYE7BjeY/sisi6hPbv1ibd2g0GP3dmO1ihcNFp0CZAxd/YjWcQUMVAhscqEYq3QP/Ba3A4OTOxCe0fEwzfzXwsvy1moPpLGRMG8J9qKVLGlqQljJibsexKj4NuGght9XZ8fEjkkhk2m6t91aX6dzEW6haTvzICQNgW+IHAv+RhK3dNRjkohhGb1C81fvgQJIzfXcql1opTITiWZrag88rKSoRrGGoFUTRyXYZSClso4y9aVYNLIoR4jlzhxBRtyfiqmxqto6iVncXCGILQx6bk1CTLDvfMmbd+j77g1vq6aa+SBqe+LaEXwQRJ0bGF4FTZyiUz/TFffsHYR8//ddmi2k0bw/dGiR12KKYJ5UehWZpqIYtEkPZowQYiqljXO6GT/OpyAnbZNC52ysOl0=
"Xerox Blank Computer Paper","Anthony Johnson",10791,93.36,19.98,5.77,"Northwest Territories",xdcW4DdFBGdlte5JvZaCNup+tZb1/gG/b/zvrO4W+PUhvMRf4ZSz3bQ2Og1lsUox68kwgt1WI/Atr3CL4qGoYr870d1A2B7z/26g0VHcqERjObJFpwUs4GIRJrG24BuIbBytv1v5I/ODiVJgnXYO1vfZTydDwuBaN6A1BIyGAZv+96tGgIvsTKHEMfNPUhOXxZp/TGnm8nxinxG7e6NsL4ygkObb9RNmBDqOPFnPkdyOkEnw2ta1UZPTcFT22y6kvHgNEaCe2OMlJHPqIps7fugVAhdRK7XeN6kcxgdNK5tDFnP1+LXybpheeFsG/MZEWK2OTEUz0TEwQi8aRRDhH5EoH2+YgppPLreA1C56rnQojc+64v24vAuCBnM5opaMl53xracIpbMsk7Iv2XrNeAL6wujgdRcoosEmRGxPXH3oI8evgwwdgALSY7AOXniXgrEQWNyFgO6kD9GBY1KKUWkHA4rdzv8BcNYVuKkOyMw9AUdtrLVEMZnXujdh3BeyWzbsay9YIJ116yI8G4GcsrcFROfNBgQpBlB16AMo8Cqm2na8LxyqQyJ2y09v9xLMf1u3/4vsS624qr9c3YXquk/iJQSaRdXR6bvoIAVEP8naXb4WW/Lc2dyyMoagZWE+T7Ns/PFhdzmqtl3Js5HCFJIIevW1qUUXeeTfrdeXGI4=,SqwG7pNknO0B4c83YU8ICUtFs7nPD70QmNXyypV/bpeMCB8RJ9rKsjafSHboqdp0WzjbWjRQIDwCqQqwXDim+/zpYzEmfJ2+x/xVZVuTao8fTAc9wrl36XQ1FFINSz/YIE5ic7aI1mjDzudZIHQWA+1lKT3rUaF7sVslK8+e/iiFmRidyy2ybplsMgk2PCC5T6vXG53WU14dZEEI3BMo57hMVJIZVw/1eQ4INhKa4wb1ayE8KZATqYBa7ED5DwZPwqmARxTGSvR0fY9qhuiIBFxa9oAdIC1OtLP3gwNukSrfNNuBzqEVtB7e0fXaOJXm0VRds+okXqU9NzrlrzuulNYly1unu/RxdaMd67p5DZEJl67iaDsI4DxX9yaR8F+NgqymQ6GMmrvR2rLwF8/C2n/OttCO8HVmMJeuSAMw8/uKtjVN0r4VBHn26KH6vO8o/iaA84DrNYO6Jl56hwprqguafa0Z7ebstG1xjgRxfRq27Srt4wbhMbKxaGm4fARTUIIvXY9qsNnHoTArISio9S7ymWS6sQTpqyZnHfDZy2d1CWKS+MwMGrvX+IBFw2MQ/aLXEqBdQ2Pobp3NKqZPKJxCLPAZ/W5DHhp+njQ3motWoIY6kmFZrDpzkPUPjnjgZo3RfrfjZCcpM/Ti5cTakOl9fwFoQWdR5kbUcijkPFY=
"600 Series Flip","Ralph Knight",10945,4.22,95.99,8.99,"Northwest Territories",JGrS2F+0h4Hph8jKHMErd69VUQIh8NWSTJRo8ib4XLG73wY8mRjRKovPgNYsSICGMaZMhPXx0taAlHMk/GuoDTVwumhG57me19w+6wtqTwMoTGjdHLXgaZyxCbwlHFPVWWME+sGefFuZxuG9raEpKnJFKJyuWhH1XvXFfSu3o7d1HD+JU2K3/QuDZbNpZ5sUt+vK6hSeQSb/XgX8j9NKgy0RixEF1eOccLyR7nJQsIhK5rofsU1ZxQaGKgpSRcRrggD84yjl2rJYA0POtpqKcpp1ylG2Y6b1lwwxjgICXEQSSljfP/i3+WmOFAhe/ay1WdKbP69kMuaAP2WR9ba0Eayukan0WC5TgDSABL4B9vj0/Mtz7FJCm3Ob3ALY1IVrlg72grv6Fs0APT1vyN3kAEUtoNxIG+MKP38O/UeVhuKRnASzd3it0/rPc/2dSZcfSdWqDLVp+7IneGkt6gptvWG0z9fJtFEKmEu+Q8GnBsLw3tW1lrpAO87+oBw93LwBhaOoY3Jyw/XcpmtWntTa649R2Nz0pYYaj9x4C+tgkdxGUjDQXDzoWWyciOdtO6RXpW2+QHl04uuZwPcBdkFpUv2R7uhRkBdCpIrVVggNrpWpV/d2uVy8lPKYg1lnxhPtbVKYljOQwDqzxag0jDg6SCIZ6WSyVxR1NU6q5F03DEU=,QErOJYWIm/yIxXpZ65+7JTp81Kqn4hWOz8E6+r9lhg8ETPCuFB1i4sdKeEAjU3AAlQpYlWhvRu1ITj7r/PyonBJ6qG05Py9FGqxTXvVQvWju3uJCRIQgGPmLURnm5qIwWpTdbgtVMevOXnMYOqNN7aKixtyKT5zyBZRoWiJeLFVnwml2Ykb1wjysweewEBxE04my/O+AaK1Zz3gTaO74H2dkrAzKdSv1qznOfx4yMzPf+12NyvkZV0WteC4Vm8RfwdNgZII1vYlpWQqsNZan6eH500PMWlapUEP3gKpb/EIoEFsyFweiee2WAv/J6vMhtnksa8nttuyVB0FAoslaRG5E4GvRlzEQfvYliiVAxyN+x2ABb5jrUvJTlpmAuJC8wRrAJejOYdpgDwxYqptHY0wMSDgPBB/hu5L9Wcf8lFBRpYAKAuL06aOZuwFGYpH1yj24L9F+S/AJgDv9kPwJQxRIfbSuh5IyBRm6ZXm5XnCdP2IgU4XRqjfOVzpOQLQRZ8KaPeW485Y6R5R/VRx/DTJtRQv1lBBwxt4pvibo0IeLYAdFv/6LeZCtHxAkzxJu6SyGDGNBoquAnbx9U9NiSqDyLuZnaXMxYbMc3EbJnSAEHZT/4XqMemZnd7h0+plAzyrxjhpj4zNQ38cW0/jr0IHJPILadjviXXnrzF4ZWGQ=
"Fellowes Recycled Storage Drawers","Allen Rosenblatt",11137,395.12,111.03,8.64,"Northwest Territories",yFr+CAV8e54CSUqfjafeM921q/4agrmhStVHSGujAT+DPcnHLT0yVRQT1DuHPryixysPdTcq2Fc02HrP6YFcoKwBO6VjLz9fInkowJSfZTiMRAJHWmFo/mWKfwrDXPIY3hexv9NJclJ7oz60KwLX1prsc9lhUvY5da+OVuLXjc/6YcfFT+D3RLFsQVIXuVHg0lRYvfHwF4WuKVa1541X6VXYjs5haa1gCdZlL0a/ojH5VYrzBqTqS89rpkFhK6syFo2DNAfpBWNBpEpjTDuWdP+JlP30qHh2G0J2p8mvJOuR+zSQCauBohEs/LX1A+yQqVt54WYBt4rH5EU0F9KYXQB9wCKdlpWeK4Btz/y2kJ2DepuBWxyrlRZ4mDCVHfhq0QV9ZzAf7BIo/IfmXFLn0oVWBKmKefXnQihEDeMB3VjW33+NY61wXxj81iSaoewoYdqgbOyv5yoH1LKbsuZ73/cHIRJv6OFg6lR3kuFKXT4QQz2B8yBGq5vGFb63BM2DJx5Ikc8krjWnAmltDaFS1rNP4BR2+T+O/V4X08Oe1jivSgVdZBXxxY2dtivofjRCjoyYpiRzZbS+3CQv/ikzV04wSYyrPyt78PEnfvgHu1WmfJ1hvZ7rZFnda4Yp+Asc3IfH+FpBR6hw76pgiIcM5mOWt49gi2V6ae0lkJO4TKI=,wwJ9mhb+wLK6Wcx2YgeDQLWf3Xf6vCA9CFyUqdy0FFYD8jdKzGe61j5WFu9Jm+94FQIbWwP5pmyixJglDyTeRBTXsGFiuSwnd8LmVDj9zK14RPKDtGmp7bPmWgmSglIQml14JeOwRUab2GAqTFzQxCV21T1YJ1Pp0kjgP8YbvxKndXNr3AGM9Ee21oeDMEfe/EjiODZTYPEGhFJ9mHcg2mP5gxLaD7pWbmXGQsBg0iIdpMpy7nY+kW5wsFjzaCelcWWDRoG7BfxIwayINV59su1BPnTtPgza89SjWkC/0Hyh8NmFUydxyjKvJLcDYnubKGoauHExpo90N3j43MBhNrWaQhqHq1YNIh8wCtg1fjhISIkVhnQEnbVSmzHjHHUsrd288d1YyEJFDGsSQw/RPbua579lGjDfBjSpY4MlK+5Gs8bsnciJGfluuGZeiYwwqgWA6mGN0hgaz35CuumZlPH3Tn7X0PPyakqS0qTsXHMoXVP/JkE5LkxPTBAWMuz2tSxoY7sxJmRTnYb65ul7uKLZ5g6lZmKYg0BduVPiE+1Us506jOorb9lM8bUs7HIOFC4DEoo/cBZJddIi7PiGz84zGoDmGZ3RzLsIjuLpe4+8zmLuGF23in5ZHCe7nxNo7DJ1JBJYWUxS2vDWSoSU0JNKzY1ORc4KgB89LUbDl/I=
"Satellite Sectional Post Binders","Barry Weirich",11202,79.59,43.41,2.99,"Northwest Territories",KKUoI1Puq62JJ2vlMD6LjeLV5UcKiWfrqSZErm+neuStlTO7iQL80n9JYuXsz3uc0YdxG/xiEJqRVWHOSgqvlpomffbzUUFB5IU63WMUKbjUJWYrvFJOCZNo4M1RwH+x9V3f81gUKgtGozJwHb4nNGMJXr16qkXkNvGoIy6O4mvtQtXkn4QS37oAPPbYlj0g4zNmSaoHc4AhKz8JTyfxfZiC9UiYcF01nkh/PU96GfNg4B0y4NqinIIetx4gnHGY9WXW9vf00tfNyAy19oorCTGNfi0RIsp7jqUZlwQUJlnHuEL0IFW2If/yl3ll2xA65ks9LqEZCh/o/N0BvjagZND2Ss618SICLbFNm+wJiXRaAilntSdbPOscXat0Rwupqf65HWdb+3nhDM2/kXwjUg1iW1dADE6+lRjAJlrFs3i4tg4A8tudpFQjjrUiu+dgOfZMncCzv4mapF7sp8Jl4GhhFBB9Mv8Ik5CQBL08kchjVk48P44LkOr5r3vRXGHQWGgUk0efYe42ix9hZVJaZRmkOjoxVhOPEcWq13GCHI9Ftg6cT9xvzA+0InaTs5G0Bzt1y0xXJvqv28Z2CLlDO+wlEo2kQCCB1z1UoR3BqoSJGRJkRwIkSHg1QbYDWkHsgNsyAIPnb4GIRdMW0QgvhHX6xfVjnscZBT3DP1I19cY=,kbx8eEMZXvxGZZZ4oO2l7YKb7emd5nSdCfLi9DLNlAnG+msk8zeAPVvoEG7WqdwkUpdIE4FirfnfIYVkXlNpoOt0uuHE9JIH+x6IOz2gES9cwICfr4GAw+zjvxI+zALig/e916WREg0pcONjDPQ4T79hgeZCk5i0+7DQgA/110nFGZLSLg1Bl+S6gnWBHlPZrsJwC5TsoRiNUoBYcvovFGvvAU5WUlWKxJZRciXXWO4XLnjRS4J32P8vjSMwyHBfolEz5t6FrrxGXpRCwsEM3ogUHyerDOVXgQaINxczpYaDcI+O0YLw2y55QCtRgnAOhEsYUmwOqg4oL6s/oQ41j6X43CDgkcoDYUzjNp658Rwb+mfwQL9A99vx4tg+gk2VlH6c57kAlxRf6OJGDonIjtKl2NfCo9OaxsFT59ajw8KWS9P4Vd5FyLdxNsiQUM8TKB4t29jUts8VgEIaT1jkUCw75s2Ok9D2oXszbwrFw13vKBRqvo+1SUJO137qTtJlGvVLcoOHuDZ19OvVx4MGCZ6nP0UW0MpZeEGYWgymGa5G5JYaA7iEPY0sWC6iZuEaroIiMoByO83/vneIc+Nt/QyNQZImYTySwXOEapSa5Oh18ZAkTKhMDjzsAZGll+px8j7oKrV+BGVO6UPx1VUFt+4pN1Jit5W3fK6aOwAc7Gs=
"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","Doug Bickford",11456,399.37,105.34,24.49,"Northwest Territories",t1K7GiTvNMePG+JQA1IRwaA/gJvtGwZVkoSNDTTpjnWd1QLhn8/lzhlS10/0V91yroZu+kcXh2ZfNp/7mLst6QSdaZDSwMS8SxaFGX+5lmZtRDA2MsgA6BVBpvlUPrQywlbKj0S5BEQwyL82hr3ULP1aXI4oNotnuWcKH4zE6LZnNaPqsiTr9uuUPSKf8wymiZsWpXuHjwC1c0R3KGvwRh20MoiR9WuydIDoZGPaaaw6V50qYssTdc8Z14qej2VcfZBBwIu1nxlyU5ZImDVm0P8abnlu26q9KqJjkU3aHOwZ7ilKoBZkm85zw4l+XlrLf/Uas9l8Qb++oyuoB7hLcyIeG2oNt+Bt10g/f1Ehkdnur3+qhW2j6tKlZIg7PLgqsL1eTN9YGPedYEMcep/ddAfpwGW9gX1EimMJusQ9hsuqIYkyLltISAS6JVnnYILXpgRJXRDz6n2jNfvm/mM318TEiN4IGx2vrPYA2WXl3v+drAbthNDJ7uHXNWQ5eYYX5nk69urCGuUlX0/+cHhbsIKGarPuWBCQekOSssz9ztqxeMb64NevYMvFnqqYkeZld8LnG4LseD9c45RguBj0f16mKRwJVFf1UNWDjVHmExOvXQux8V4WqHDsh57JQn7CwjHjf87aBDpVQsA64I0kel/rd4U0J4un/nb39qOCKHo=,Rfh6xGdQ6PuUjHZYFnjCo1ZI4YfUtqBAZ6KsGep1CmQ0RrPQzqBhpOme/0i8pIJ8nV4eneUZUPrHL709pxSoHjVvOcEp5wIfWCh0mkaacF0Ysi0Jo1PtKSbA0ZzCPGRGE7fppM8H7SN5KThedNSyPM34Ut8pmKWbQx7sXM60sKJ8HtnsgQhH0YbjDGTD6/x191UL3wWUDgh6cYLyW6HwsTLA2CO2e5lTL3FrpIToYhoALF/fms77qAT3uNaScpjhM7IYSAmZQFJ3hHB4Y8MP9oyWpr6X49aQhROz9Eo1nrlIDhxhU4/rLMW0k8yWOH2a+tPd/iC3OhRbtj4t/7+cUaqnLlTP6i+qodkF7qwXUBaMCopfTwkRq5v8djcCZykPGNgkh10rHOXriQcic1RvgTUBCkm10HfE2llVMB0cPpaZAiILT42+7RzDu2LDBEE3XEEjSRYMGxg0K3qLc8Ub4Ka4lxUdVqEQf2dd12iq3VkCk9UKPvmpFMwzsIM7iWXWY5wEWyobapruhdMJZB4Ji4lkDwvu964+1pTWk35GfeICxF0HKcZBUCIrG1g5ZlaWH0UrtvezK+2oKf7WTUlW1oCU7Y+J4kfFlkP8TULDdR2LHatd2WBQrxzVjhJksc110feaGDR8UnCxiIuyKnW1yUBTUv0I6HrWhOF/famnhQ8=
"Avery 487","Carl Jackson",11460,37.79,3.69,0.5,"Northwest Territories",WlOkbu9UP81cMa7NsXvz6KVgbx+zYx8RjJMHMOvUTph8oDtpx70YW1Mni41oGtEuB49myHy5ZZXhjn13JToN2vpvs/1ZoLT0dFHeEBE0y6rEjS4DOzmj3tFakhC06LK2sApFHqt5HE7ZcVRSZcSlB4TbihU1GWNzSz4LwUAtuKZtKO48rfxFF3XQt4qMqBhdGNA/WlznjKaTCp0pz5itUBgHiXCaJhKw8izJPYBLLeXHNSTCu/N3PSx3KKAFIuFnP1YL0dYBytZBZLKEPOIHQROXTIzxlnvaizNQqeIFhgZRFpnov9ZT5ZkfXBkklX+9Q1UC8cJUiKX10xVURjdAAp4kVJ6EsdfJKlJDH9jm8j4uTZzLsexlwXU7FmGeVrZGCR5vEO5x3h0Bfak6Jdj15m9NitNCSFfs1G3CFd63w16aIGc2NL1ePgZZ26gu3qPp9KUpw64gOBuOz0i+aujhesUMlEp/j5ZhZ0I923ZZ7axdkUieaZNRejvYNGcSdXXg21aI7aDIHnsm/Y/GmRxXyWIMGnMpvAH5OtYo9oR1lYiI+tU0/nX+YDrs1jlBNeMGKARwPDPF3afSnPFjDRi2ymGNJw9Mxw/Zsfs3ws9pX9gQqI9Q7/7qDtuKMYntcST5hRA+8wwgzK86VZMWg/oyQwR2RxQEePW1BbTx8hu+xt8=,GDkRhq86m7b+G1UMJBbV9sBgIVlw9zff3VksVx2HN72C7+q83mhdk4ouC7RJNXrXO2VKXCJxSDk73i9XCb3TAkvGPlHSznVHsMeVce+M2RxVwWo4SLqlCZYPgR11lDMJaCWyalRS4ORb3d9dx1wf/wYTLRYjzRkTl4+DmDXmG4s7B2lBdL6EO5JErEhLqjeSlZgktzLK49gPfX3hX1l7AF+DOImpJAei7wxbZnMBtp6hWluwGgWz04+WnUjG61oTYHu3WjxihDUKkE439lnPDDiAI/3tsXwUjnyVvjLT3k41ZjLV1Y4oMomDP0TuBRoknPc9qNp5+YM5d55D8WbaUiwYbQiKpbPEzLdwkzFBZumc2GYbG9g6jGzym9oX5rLhpWvmppho3LoMJlak7k10R6J1RLWZmUTySq8ziX9Au1PqEYRhN0zu97Ks7Pj+AffcPy/Jh35R+qUZc/LSGpGe7N2DaVB30MiVmlEiKj0MiGkzin91CUCdKZKjxH3ZYP75PQP3lSVPuXLDRu60PjykUGgUeeIJcFCNM1rw/47/A/waeLUX1+ozb4uWI38Qw/zMOZHresfNuCQsQ8A2rbyYzq+9GtqbQRAzfgiEpkJaFXOXhQQpeb4IffFoKkkSHy9ISEPE7YxxRxwnpt39ELHfp65doRWlDXTdvtXzIqkT48E=
"Bevis Round Conference Table Top & Single Column Base","Brendan Dodson",11495,-144.2,146.34,43.75,"Northwest Territories",CJwwdjO16a2BggSo606e6bubDfpl2jW0RZuHKZgoh65keaQZOvPTd4Dm2h7BK+BEZLYRAuRqZqrEYrmNRcAIE+QztcwG5pPlKafeGVAmFXk8LBAJgV75VqWOGdLMsNCoOiESwOdiOJNe1fOir5yO62GhAZ7O1+G+4J6EQ6oNdogLMLAS03alF2dYW7eYYUV2FSmdxwRxIqv+ATQrhMmlWR9XPFlSk9xzI5b0pcWBL4XXo7lF2cpRPAWrViW1l4Bd3vMz5l4bKiQU3uWevw9s0MQ4icV0XPkNaXeXnLbkCjzvkOJJwGmKXU4pcUUQon8jT2yh1Q44fiodIkafQTsKoXMNN1epItggjvvPrcmjwdxAwMIosfCBTmQkGxBcqxMtFWBJOmL2kaLv2YB/eRcGyvYNOBGHN5YTlctWuNMKM006037PHGk4WWRXirwFV25mBqgez/SUqZULv2hJCVEG/QoIoAC1gnVAUgUKPApw2Tlgk4QYsKzYf9NuAC0t38Z338mLeQlu9XFknEQj9yo+fW7590/1KYV9Dut6z/zrIZ1y+thy1qah+LUZrLnlj5e1/S2KkRDgk4mbzaxTDbvTSBiuWOJ0oWZWDiq7ZmPUKxZT0ExLACXxDWdVbnAejc2gNliKzZAy+kEWkpMpDv8a3GUEZS8OtSgrXYpj1n9m6Go=,HTLNOjNu6ESYVqZ9ano+mfG77Zksb2WcS1NyCJtih/q5rT8mIDlOWsKAhmsBOJbcxfr4fWGoEXuln3uBx+ehBvQ+JVtBsoDGkjNvLsHgRLPxT0b6KOm8CMT3dw0TNxyG/0ohPAleGcbbt9OLIYdEX4X0Pr9nnSxgqGF4wB7JwhtAL/Y03zTgaz9l6rxfHGKDagXCNxA9CZP2gO99VtEnXeJHstZLlx1OoLcf0jCmCS+VjDj28nZ3Fr1zhInjVX6eO2DW4+HZigd5kORCSM/0E+Y9guLx/njP0lA2vN5BsVXGrrzFQnXTcghdv5ji0IifNuz1yTRHSpu6cCY1dshuN2y9yCH7i+t5m2Srn9KbKW3b02f8M7MJilt9sZ+XB3jpp5oBTSvKjDnjZ0eLBR0j3nM2JkCWtxR/APzTm5I6GWB3HEqr3GrX3ERcHroIIwnBFrYHHCSibnWZOUsdsazGZPRxmdQ3qLSmkvmVhrfzZtIVG8Ym0bVeqlFjxH3rzwgQSbhZ4BjW7mEBRP8XA0zBp/Ikndzv5zltcEwkCHovZlAQkwzu2fngHgvUUdt/yizuBTcpzIx6ysfDGEZ3xzeZMSXuGfmdM0sT2MFAwl3k1EbWMaj+Qv6feDAXMZE2an3rTQOr3CEMi9QT9/uo+XRZCETg7H6Y/qt+UhG9vo9AatU=
"GBC Twin Loop� Wire Binding Elements, 9/16"" Spine, Black","Edward Hooks",11911,-14.75,15.22,9.73,"Northwest Territories",abGeeqK7AF5BonsDBJCW8UtFsaQvTds+ooch6twZ2DRmSRJ0r/52CHyL3dlBplyQ3P0wbKyP8hk0v00s16OoTE6VK+Y2cSRRabIkuKQmClerKy02vMknzfPDSHfo7V+vdix1+59UyVZ7w4UDoMoU41EdXPCdssl0ygYMMFnUZF2qG4whmUN49obITUc5SIw267LalmojcTJLODlGzyivbsh+8gDFREP3f8R/1f+6SKHudCWWUUxtp+Xi8WpYbojzf/Khjv5aGHxJJJyXwlbAIntTPS8mKDmvlGuSQzD2MdttByPTgonyDWyjSfFz8NJ9yv+7L+p4dDmjlFAr7YVh1De6P/dRoAg9fTXVYuUM1H3DWG3qimBAyeLr5AxwY12bmkgnOZGsaoY5bi4WhW4nYtbwaBNkIvzQAJfXhs8EVUN2bOhLDUS3tv4pqX51PtHEbEWCiLcKm5lzNN2D4qhh3t0iM/U0Nan8wFWE4I/7cNfEvLA9pkC0sIyiGR+5RFoa4GfbiVI2JWjjGOeYnBL0hKG5RMtYxqH9hiDlAIwkJTB7jGweeJcYQE/zyzQ7g2EXe8Y2ba9F4fwM+Ca/SuspmLTGzWNiQnZ7RcK8WkAtZOR4zqr9FEMu0W6xIMNce7nHMkBOaT/glJpFuBXJbhQAL9u3OvVrAF9ZiylbPmEyV6c=,lm2VRA0dhxJSdhebZbZRNlWH62j1+DOf+xp9ZfS1N9KIl6/qwQfQSw3fSu5U+OJt3drLpyWfV5+ihbNphqh7Hy6GgpCnnpIobvqm5Ng5S7BGWHJ5/w98Wy5OE2Lm8beGTxV/GXxlzhjATow8TUJinyw/4bwfc1LdGZcI+nj0cFuABC+4wJytlBnsl4DFUZqqhvjNFpStMGXkDpHpmvqLFg5X+kvIO9ApbQfKueRFiDZJaN+E1EhnOzYJgMzCPPqU1+67XEkA5Gl0wgMBfHt0yYBlRrSiYk6ixLkNkVSwqgLxIi4zbglUgc0/W6+7IKLh3z+nj55HT+TfILBvC9KUTTfUJ9BTDYWN1ggVDnHPVzFfv1s/R9xQN4SsYEQkZa4IZ4ap1h80Egmcl+YihyDT1jwpL7VGPU8M0pD2+7/gcOUtIa/2X+/Jgpm4t19TqhMLDYPV3dMCel5twahK4+rukPRMRcUi3mSKh0hoZ1otsVCKYOGcjpdG95hlTccn21b6OiJFyliJ52NeQVO49B37OdHBADknv72LoGDrDah+DI4YffzbU/dJxCEOGxnvKDpGCU3TUKqNZzQR6SPKgjn01vTM0BFEm+S6hE85fQTRurZsq4Cl5ETJLl9OGoCE+NK0Lgr4GZg8rfzLD66VQB/Y/d+PrUaxTrLIa7ZMDwUWiT0=
